address,score,grade,kind,pro_tx_hash,valid,status,stale,headers_synced,headers_target,headers_per_sec,filter_headers_synced,filters_synced,filters_per_sec,advertised_height,connect_ms,avg_ping_ms,bytes_received,timeouts,validation_failures,total_secs,error
49.13.154.121:9999,,,Evo,592138c335f3bf15905252957ffe4f6079985d2fa0a03ebf6a7840d1432f4762,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
50.116.2.68:9999,,,Regular,b5a6e7adc57620b8aa7f501d2d13ae7a4901df1f71e763f4662f72d1b965d3c0,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
50.116.9.253:9999,,,Regular,c8827337b81a9dca64ef7ed98a5ecf15ebf1bb4931e8c72f7ef668ff5a8a9f81,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
50.116.14.183:9999,,,Regular,0438fc079088936b4424c741a569c97ce234592775c6bf32677646e6aaa4d2b3,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
51.15.254.224:9999,,,Regular,f6a4b1d979b02549d180957f14184e0aee5bc332b06f65ca83b98cac5a178951,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
51.158.27.64:9999,,,Regular,b88f7bb4f930c51b6236627f9653d6cb742395a95394da09d51037399a6c2bcf,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
52.71.133.190:9999,,,Regular,92c024c2905bd117ee91edb5007de74cc485f671bc0c4a8593709934e4043578,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
52.203.244.188:9999,,,Regular,5931dc502508c09fa63528da687d07eea8ce0bd97805fdd99ed4e5a190737f84,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
54.156.250.69:9999,,,Regular,169fd370db4bcd372ad93867dc1e8062f5051f81bd8a1052aea4fa2e8c7a76f7,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
54.191.131.64:9999,,,Regular,8eb30b22d4b47826614c481262d9916e8d509221edba3e0eb4b367725c1dac4c,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
54.225.149.206:9999,,,Regular,448d6d404ee38aa57fa1de46550f3e4aa3c8b865a1397ac2a0116c7d30440a97,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
58.121.229.25:9999,,,Regular,cdcc87f563f208ae3ccdf43385e6e211bb6d0ac3db972cee0d51dff5038688bb,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
62.171.167.46:9999,,,Regular,dbb9c62adadb9f08f3d069820b22b5c38654ecebafc2a7244dcd5c52cfd917fb,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
64.176.80.70:9999,,,Regular,9cb7e165a0eb396da3014a9a02bd54c1ef2f13d444f5d01a40939f1a3a110289,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
64.176.80.203:9999,,,Regular,c12b33c5df02e2376bfefa50289a071ecd23f8a1c0c8a10444bc03e44fd76cfc,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
64.176.80.228:9999,,,Regular,96d275b39d26de8756c4d9825e5e37aca11d7f9bddfc43c16f79705e495a9aa5,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
64.225.96.191:9999,,,Regular,16d1d4380b098756db27b4125ef98b97698c5934f1a80237343f102c654ef087,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
64.227.19.143:9999,,,Regular,383c722576bc7b8cabc96aa3d8acf4f39bf9e69deed554f9ff960fe1af45413f,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
64.227.139.86:9999,,,Regular,65c147391d03b8f751856bcf9fd691a6e0d9df675d4dc797c0ceededbcfc9649,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
65.20.114.223:9999,,,Regular,d848779beba0dde88b04d11a3a73ebbd0adfbdb870fde5cd0b793fa68f70b861,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.50.185:9999,,,Regular,ab902abd1c2cd28b3a6374712a085951ef67c0f914449e33fbd960460d4204cf,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.51.106:9999,,,Regular,fb6197f1cacab3222acb7004d17a9563a23158b2841cd31bf75018be7c04cadc,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.53.200:9999,,,Regular,7b231c86d87307f92d06485c2b6023a0e83e22839d04a13211759e48a755cce2,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.54.217:9999,,,Regular,b09e8641fc572ea312d103c1551fdfe1db41d1e9c475bce68f8d95587206b3bc,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.58.154:9999,,,Regular,ffa7f8ea85cae620d688a85dbcbd2f2183a32f5e8bd96e516aaf168009f770aa,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.59.189:9999,,,Regular,996cdfd3461dabe6cc28c90e6637a04f0377b5e5558a12168875adb36f9c01e8,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.60.131:9999,,,Regular,d7e6b6af6d5c39f74b806719480f9a0665997ad70f507c410d0b81e9ad7cc5d6,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.61.119:9999,,,Regular,ed23ece2d68bd5caca024b90595356dbbdd4518cf75ee8e38d77d52b2df1889f,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.61.185:9999,,,Regular,47b1110c3e291f3f460b7aa3775cbb54d37649202d6816381c04886b326fc54c,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.69.33:9999,,,Regular,e72e2de9617488ab16ac133cd85fe4e2c3ac9f06197955eaf980bb970060d609,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.84.27:9999,,,Regular,d8b329435668399b0d7c0af6e4edf3488fe13b4c7250e12e1ae76e258be30cb7,TRUE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.94.196:9999,,,Regular,627812bbf6a8dc0d58a18cd439b55a61379d06496974e36994ae90ebb7c3b70c,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.42.113.85:9999,,,Regular,e6d291673a34b691b55a49f8372d8a8927b0a02937fe6376afcb482a99c691a9,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
66.175.221.72:9999,,,Regular,75a6392672a151c6258b46c956dd93dc6ff2f099ec55f9595719045b8d202e54,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
68.183.178.244:9999,,,Regular,7f64bab72c121b345ae7cb56692d815ff0233d1f4837fb95dcd50291d4e910dd,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
68.183.196.122:9999,,,Regular,30a11b05b66bc597971b3131faadea9a6a5b588f566a6c8614c8623509ae8e55,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
68.183.200.163:9999,,,Regular,20b498d4700c2670115ea767e67e57e0fbbbd90ba8533b4767d02df84d1dce4d,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
69.61.107.214:9999,,,Regular,3cbf87a798390b3c3ff0d4e6b11c435a0f99c8781aa28b3364a5a46076e8be50,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
69.61.107.217:9999,,,Regular,caf34d3c47d8d52c8134a10af3fc3f1b8fcd9acea225e319ebf131242746df08,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
69.61.107.242:9999,,,Regular,4ec3c8e648f212e02b15730b7cd1b399d0ff24277a0cde9acd32cf3d0240ab23,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
70.34.198.244:9999,,,Regular,e398e35434b46bc66a0d709cb86aab9745ab204d3adbd01a07d6f774f389d03c,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
70.34.207.191:9999,,,Regular,b9570be492ff0d87e02f12c74f75b75d5ed68e28fc04d10264d38ad090c981b4,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
70.34.209.20:9999,,,Regular,f05eb8af2c8b7e7fefac728d1512c16365c0f9c170653b2c2346fdf3de1b56e5,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
74.207.244.193:9999,,,Regular,5394e7a17a9bebb76ffac3096c7c2cd91ea53dd614679e8525b386790a8301f6,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
77.223.99.4:9999,,,Regular,6495dde1843b7dd5f2c8ebc4cb8498449ed5db6c98a842643ef6a3c501af6b65,TRUE,failed,,,,,,,,,,,,,,,no connection within 15s
78.47.19.135:9999,,,Regular,c7df8d5aa07707f016948cc9d3eabc6b0bc8f453fff350e0264a16fa113d51a4,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
78.187.105.59:9999,,,Regular,516dd021e55950640cbebac8e4d76a0e3301b058585d68e3ce4dd896362c0254,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
78.187.115.139:9999,,,Regular,563809e19affabcb2eeb076e49f6889ebff4419b675fb32c8fa2e7de86a5fa19,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
80.209.233.182:9999,,,Regular,174747cfb25de3b935d58d558d2928343e18eee50edb7bbf97aa2fb6f057f800,TRUE,failed,,,,,,,,,,,,,,,no connection within 15s
80.249.147.8:9999,,,Regular,7388ceae3681eee603e1fbff97d426efb190d501781c0b17bdc35680bbc5e2e6,TRUE,failed,,,,,,,,,,,,,,,no connection within 15s
82.180.149.107:9999,,,Regular,f25d3b7f5a91d82aa6dc2399bd3f20e33142e43e116cfd127b34aa3762db1fcb,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
82.211.25.92:9999,,,Regular,c4737611b6c7b87e45293581ffd5ddcb329f6c6f1f7bf6faf815fa3d817a9dcb,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
83.149.100.183:9999,,,Regular,429a2941f573b0b4ce8872c9227250eb15df926ac3091265809ec29b887a276a,TRUE,failed,,,,,,,,,,,,,,,no connection within 15s
83.149.100.185:9999,,,Regular,e443c5198025f4b3eb8c6c136a5ea808f7b9dcd6448625a71916fb4e7eba66e5,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
85.206.165.89:9999,,,Regular,21bbab0afd50e2abc26dfe835e7f7c9b7985173e2de5f92591d2756c32aea1c6,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
85.206.165.90:9999,,,Regular,34071fc6534e2e0b8e409d5dff0c18cf83fd5577ba22d7a80dc70ceab9dccf2e,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
88.99.33.92:9999,,,Regular,958d11857c1a8c425da795854ce9254f5957e2430ab7abc6248ab1d24861bd8b,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
89.40.14.155:9999,,,Regular,010a98007db226da77b9aca4f0c1a1306822ff0656b24810faa777fc29a22649,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
89.47.167.131:9999,,,Regular,968a9242af444f35b2c9156578c003e084b5482ad572f9d76e86189afc97a6c7,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
91.134.138.88:9999,,,Regular,cbc6fae8f8a2c6aea6a7906ae792ac958043cd205a927a0ade818f239b0014bb,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
91.219.237.108:9999,,,Regular,680ff0949a7855ced334ac6819884357ac996c446ca2d38683835dba0321666d,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
91.219.237.111:9999,,,Regular,86ea1b0921a8081c6834cf99e6cdeaef484eaec7436bbcb520f335421561b817,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
91.219.239.82:9999,,,Regular,5e287849bb0ad19f632b7ad5d30f4de6d01ccab4e858b6a86c1510f51816ee47,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
93.95.115.187:9999,,,Evo,acbf85373cd7dba5c8c26c65d65ca1be85fb91e77bd62a452fec4981506a7c0b,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.85.28.10:9999,,,Regular,feac9d7d804eadab30dfc10ebe48be090e8ef736f6380c1bac9500bebccb132e,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.179.245.125:9999,,,Regular,46a338609bdaec6183c6804ad65fbd8680021fb100f4c752d6010e1b20c56215,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.179.248.52:9999,,,Regular,cf2ebb2b02f35f589b4cc6b9ec460f2059d1ba3dd1acfaae2a22c773951c1efe,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.216.158.8:9999,,,Regular,d3fea89e96c6c1263839db65e4a5d15d05e9155b0d9542634638c06a00f17e8f,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.216.166.229:9999,,,Regular,861e46d654fc1c320e5e7b76085a0542e307744e6f30a36768bca40a79754f1b,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.216.175.128:9999,,,Regular,ae15c35efb8d638f227ed294035b58b1d1c78e1bbbd284716fbc157dc57d63ef,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.217.6.112:9999,,,Regular,77e42738f8701d8a0ddf5b20fc269172d4137558e9f332bb722d03e20aefb46d,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
95.217.159.201:9999,,,Regular,91c68407d60b6392b0a2e14e5375e41f6936af6853d801b18fdf12c11cbff994,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
104.156.230.252:9999,,,Regular,ceb26940e39de0edd8bdcfa2d6b428293a2bda57883c1fecabcbaba2cdcc1e5f,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
104.207.131.17:9999,,,Regular,8d1b23a96917ef8d8f0c6f6b17ed6f1e59693102b0e1a9b0195bac058977fde5,TRUE,failed,,,,,,,,,,,,,,,no connection within 15s
104.234.167.115:9999,,,Regular,3d4f6e57c58a76eee2c41899159ddbb05b1be501bcc08507d8f08544cb57c664,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
107.161.24.90:9999,,,Regular,25f62b576562ecf7db44f0a623403816af6147c59d7c3f658ac91866e79961bb,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
107.170.162.136:9999,,,Regular,ab7933f0b2df99520e768beda79579ac99d6c541cbc2fcb5449532c089429226,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
108.61.117.249:9999,,,Regular,7e15c8e2417c6e18632175b6dfee1415beaf375a188379de08cb56e06982ef81,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
108.61.206.134:9999,,,Regular,3d90036df95a27b85a9a6c51f4546eea70e02326af9ef33afb63f24160e09458,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
109.199.124.135:9999,,,Evo,f69dd8709511983a7ac97fd71083130ad2fc071cc403b09ceacf854e46f54853,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
112.124.37.208:9999,,,Regular,5867ca9663db4a773e962a890d21e0046b30c99e41a0eb85c4ab9e240d1b7400,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
116.62.157.76:9999,,,Regular,74dd66de50adfde1e8c8c442b50aae5cf5d74b6446117ef7fcebccd365e97267,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
116.202.96.104:9999,,,Regular,178f4f2d88f887d33491652d7a32df6874a9704c5fe0dbc5226c34ec0e8ec75a,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
116.202.102.108:9999,,,Regular,b498443e5a6fe89475e5e6664435db2047be30ea3bf87d87dddcde868dba61cf,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
116.203.159.239:9999,,,Regular,6680b0e45be647b1269b3ee1861b5071529b2b90188e5ce3666db78fdd324e3f,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
128.199.110.47:9999,,,Regular,eacbc293f0abff757b927930e01dd185f907a1b88b0727d58faa78d53b4e8fd8,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
128.199.194.157:9999,,,Regular,b6024c842158d069102538fd544b8ad6b3fa657eda1f252d7b9253fb0757f49a,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
132.243.197.49:9999,,,Regular,2bcf790720a5f494a6904e1341387c431a157db74fc925e9db3310e2a41b6c20,TRUE,failed,,,,,,,,,,,,,,,no connection within 15s
134.209.148.150:9999,,,Regular,ee437be3b63125c50c910a5d877ddbf035519d92fe30220bc6065a32092028ab,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
134.209.156.239:9999,,,Regular,948d15320286709ada93708110c0bd7cdc020cc88caf046cb85d198f06f6c96f,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
135.181.111.216:9999,,,Regular,dbac37526379c6128b067cee85ec7e6d0e9e40d486e48909b785437e8ce5f2ef,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
135.181.148.223:9999,,,Regular,e524fbdf53c44fad5414f0ddb2850e5971f25eb795fa87453a2dc509129a7e16,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
135.181.153.221:9999,,,Regular,8ed16bc59cb74e77d2d20500162c8b646a74f5d4e00e4053de7e479b3b109a5e,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
135.181.197.157:9999,,,Regular,7ba5efdbc97c89a20be3b9058caa025cd1ad73eeee077f6f059f2be191cff3a8,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
135.181.200.160:9999,,,Regular,cab56c50d8eb23582f7400654af105f73867a08ad7d47c4fcc0d3a4bd719ca1f,FALSE,failed,,,,,,,,,,,,,,,no connection within 15s
